PODA ACTUAL=0.0	PODA ACTUAL=1.0	PODA 1 ANTERIOR=0.0	PODA 1 ANTERIOR=1.0	PODA 2 ANTERIOR=0.0	PODA 2 ANTERIOR=1.0	FECHAFITO-OTOÑO ACTUAL=0.0	FECHAFITO-OTOÑO ACTUAL=DICIEMBRE	FECHAFITO-OTOÑO ACTUAL=DiciembreQuincena2	FECHAFITO-OTOÑO ACTUAL=EneroQuincena2	FECHAFITO-OTOÑO ACTUAL=OctubreQuincena1	FECHAFITO-OTOÑO ACTUAL=OctubreQuincena2	AMI0TOÑO ACTUAL=0.0	AMI0TOÑO ACTUAL=1.0	POTOÑO ACTUAL=0.0	POTOÑO ACTUAL=1.0	COBOTOÑO ACTUAL=0.0	COBOTOÑO ACTUAL=1.0	FOLIALOTOÑO ACTUAL=0.0	FOLIALOTOÑO ACTUAL=1.0	BIOTOÑO ACTUAL=0.0	BIOTOÑO ACTUAL=1.0	BOROTOÑO ACTUAL=0.0	BOROTOÑO ACTUAL=1.0	DIMOTOÑO ACTUAL=0.0	DIMOTOÑO ACTUAL=1.0	AMI0TOÑO ANTERIOR=0.0	AMI0TOÑO ANTERIOR=1.0	POTOÑO ANTERIOR=0.0	POTOÑO ANTERIOR=1.0	COBOTOÑO ANTERIOR=0.0	COBOTOÑO ANTERIOR=1.0	FOLIALOTOÑO ANTERIOR=0.0	FOLIALOTOÑO ANTERIOR=1.0	BIOTOÑO ANTERIOR=0.0	BIOTOÑO ANTERIOR=1.0	BOROTOÑO ANTERIOR=0.0	BOROTOÑO ANTERIOR=1.0	DIMOTOÑO ANTERIOR=0.0	DIMOTOÑO ANTERIOR=1.0	ABO0FECHA ACTUAL=0.0	ABO0FECHA ACTUAL=Febrero	ABO0FECHA ACTUAL=FebreroQuincena1	ABO0FECHA ACTUAL=FebreroQuincena2	ABO0FECHA ACTUAL=FebreroQuincena2/MarzoQuincena1	ABO0FECHA ACTUAL=MARZ	ABO0FECHA ACTUAL=MarzoQuincena1	ABO01 ACTUAL	ABO02 ACTUAL	ABO03 ACTUAL	ABO04 ACTUAL=0.0	ABO04 ACTUAL=1.0	ABO01 ANTERIOR	ABO02 ANTERIOR	ABO03 ANTERIOR	ABO04 ANTERIOR=0.0	ABO04 ANTERIOR=1.0	TIPOOLIVAR ACTUAL=REGADIO	TIPOOLIVAR ACTUAL=SECANO	TIPOOLIVAR ANTERIOR=REGADIO	TIPOOLIVAR ANTERIOR=SECANO	VARIEDAD=CORNEZUELO	VARIEDAD=HOJIBLANCA	VARIEDAD=PICUAL	KILOS 1ANTERIOR	RENDIMIENTO 1ANTERIOR	KILOS 2 ANTERIOR	RENDIMIENTO 2ANTERIOR	TIPODETIERRA=1NLABOREO	TIPODETIERRA=CAPAVEGETAL	ABO0/OLIVO1NREGADIO	ABO0OLIVOCONREGADIO/	FECHAFITO-PRIMAVERA ACTUAL=0.0	FECHAFITO-PRIMAVERA ACTUAL=AbrilQuincena1	FECHAFITO-PRIMAVERA ACTUAL=AbrilQuincena2	FECHAFITO-PRIMAVERA ACTUAL=MarzoQuincena2	FECHAFITO-PRIMAVERA ACTUAL=MayoQuincena1	AMIPRI ACTUAL=0.0	AMIPRI ACTUAL=1.0	POTPRI ACTUAL=0.0	POTPRI ACTUAL=1.0	BORPRI ACTUAL=0.0	BORPRI ACTUAL=1.0	COBPRI ACTUAL=0.0	COBPRI ACTUAL=1.0	UREAPRI ACTUAL=0.0	UREAPRI ACTUAL=1.0	BIOPRI ACTUAL=0.0	BIOPRI ACTUAL=1.0	N,OLIVOS	DIMPRI ACTUAL=0.0	DIMPRI ACTUAL=1.0	ALTERNANCIA-PODA=1.0	ALTERNANCIA-PODA=2.0	FECHARECOGIDA 1ANTERIOR	FECHARECOGIDA 2 ANTERIOR	KILOS/OLIVO 1 ANTERIOR	KILOSACEITE/OLIVO 1 ANTERIOR	KILOS/OLIVO 2 ANTERIOR	KILOSACEITE/OLIVO 2 ANTERIOR	FLOR/INFL	%FLOR FÉRTIL	Tempmedia JMA	Tempmedia MFE	Tempmedia DNO	Tempmedia Enero	Tempmedia Julio	Tempmedia Agosto	Tempmedia Septiembre	Tempmedia Octubre	Tempmedia Noviembre	Tempmedia Diciembre	Tempmedia SAJ	HRmed Julio	HRmed Agosto	HRmed Sept	HRmed Octubre	HRmed Noviembre	HRmed Diciembre	HRmed Enero	HRmed JMA	HRmed MFE	HRmed DNO	HRmed SAJ	RadA Julio	 RadA  Agosto	 RadA Septiembre	 RadA  Octubre	RadA Noviembre	RadA Diciembre	RadA Enero	RadA JMA	RadA MFE	RadA DNO	RadA SAJ	Vmax Julio	Vmed Julio	Vmax Agosto	Vmed Agosto	Vmax Septiembre	Vmed Septiembre	Vmax Octubre	Vmed Octubre	Vmax Noviembre	Vmed Noviembre	Vmax Diciembre	Vmed Diciembre	Vmax Enero	Vmed Enero	Vmax JMA	Vmed JMA	Vmax MFE	Vmed MFE	Vmax DNO	Vmed DNO	Vmax SAJ	Vmed SAJ	Prec Julio	Prec Agosto	Prec Septiembre	Prec Octubre	Prec Noviembre	Prec Diciembre	Prec Enero	Prec JMA	Prec MFE	Prec DNO	Prec SAJ	PrecE Julio	PrecE Agosto	PrecE Septiembre	PrecE Octubre	PrecE Noviembre	PrecE Diciembre	PrecE Enero	PrecE JMA	PrecE MFE	PrecE DNO	PrecE SAJ	ET-PM max Julio	ET-PM min Julio	ET-PM desv Julio	ET-PM max Agosto	ET-PM min Agosto	ET-PM desv Agosto	ET-PM max Septiembre	ET-PM min Septiembre	ET-PM desv Septiembre	ET-PM max Octubre	ET-PM min Octubre	ET-PM desv Octubre	ET-PM max Noviembre	ET-PM min Noviembre	ET-PM desv Noviembre	ET-PM max Diciembre	ET-PM min Diciembre	ET-PM desv Diciembre	ET-PM max Enero	ET-PM min Enero	ET-PM desv Enero	ET-PM max JMA	ET-PM min JMA	ET-PM desv JMA	ET-PM max MFE	ET-PM min MFE	ET-PM desv MFE	ET-PM max DNO	ET-PM min DNO	ET-PM desv DNO	ET-PM max SAJ	ET-PM min SAJ	ET-PM desv SAJ	FECHA FITO-OTOÑO ANTERIOR=0.0	FECHA FITO-OTOÑO ANTERIOR=DiciembreQuincena2	FECHA FITO-OTOÑO ANTERIOR=EneroQuincena2	FECHA FITO-OTOÑO ANTERIOR=OctubreQuincena1	FECHA FITO-OTOÑO ANTERIOR=OctubreQuincena2	ABO0FECHA ANTERIOR=Febrero	ABO0FECHA ANTERIOR=FebreroQuincena1	ABO0FECHA ANTERIOR=FebreroQuincena2	ABO0FECHA ANTERIOR=FebreroQuincena2/MarzoQuincena1	ABO0FECHA ANTERIOR=MARZ	ABO0FECHA ANTERIOR=MarzoQuincena1	KILOS/OLIVOS ACTUAL	CAMPAÑA
0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	20.0	8.0	10.0	1.0	0.0	17.0	8.0	10.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	2453.0	19.87	2603.0	20.42	1.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	99.0	1.0	0.0	0.0	1.0	364.0	364.0	24.77777778	4.923344444	26.29292929	5.369016162	9.25	55.25	17.29	8.082	13.14	6.32	25.32	36.33	24.38	16.2	10.69	7.8	26.2	42.04	32.83	51.33	66.82	87.02	88.43	78.12	62.57	76.029	61.52	32.73	880.46	771.94	592.05	348.17	211.57	227.8	275.16	1964.18	915.73	1018.8	2259.55	6.74	5.44	9.43	5.21	8.86	4.59	8.18	4.43	11.21	4.86	10.79	3.35	9.28	4.21	10.78	5.37	13.6	6.01	9.94	4.23	12.2	5.98	0.0	15.2	22.4	119.4	53.8	15.8	18.6	148.8	253.8	80.2	4.2	0.0	9.01	10.51	62.92	22.12	4.46	7.08	66.86	114.56	39.14	0.0	6.96	4.55	1.3293	6.98	4.23	0.5586	5.15	2.94	1.506	3.65	0.74	1.5202	1.37	0.56	0.3111	1.09	0.48	0.106	1.57	0.57	0.2616	6.92	1.19	1.5556	3.48	0.49	1.2869	3.72	0.58	1.796	7.78	2.46	1.7819	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2	18/19
1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	20.0	8.0	10.0	1.0	0.0	17.0	8.0	10.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1600.0	19.74	2100.0	17.26	1.0	0.0	2.4	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	126.0	1.0	0.0	0.0	1.0	348.0	349.0	12.6984127	2.506666667	16.66666667	2.876666667	9.25	55.25	17.29	8.082	13.14	6.32	25.32	36.33	24.38	16.2	10.69	7.8	26.2	42.04	32.83	51.33	66.82	87.02	88.43	78.12	62.57	76.029	61.52	32.73	880.46	771.94	592.05	348.17	211.57	227.8	275.16	1964.18	915.73	1018.8	2259.55	6.74	5.44	9.43	5.21	8.86	4.59	8.18	4.43	11.21	4.86	10.79	3.35	9.28	4.21	10.78	5.37	13.6	6.01	9.94	4.23	12.2	5.98	0.0	15.2	22.4	119.4	53.8	15.8	18.6	148.8	253.8	80.2	4.2	0.0	9.01	10.51	62.92	22.12	4.46	7.08	66.86	114.56	39.14	0.0	6.96	4.55	1.3293	6.98	4.23	0.5586	5.15	2.94	1.506	3.65	0.74	1.5202	1.37	0.56	0.3111	1.09	0.48	0.106	1.57	0.57	0.2616	6.92	1.19	1.5556	3.48	0.49	1.2869	3.72	0.58	1.796	7.78	2.46	1.7819	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1	18/19
0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	20.0	8.0	10.0	1.0	0.0	17.0	8.0	10.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	2501.0	19.01	3298.0	18.21	1.0	0.0	2.7	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	90.0	1.0	0.0	0.0	1.0	361.0	362.0	27.78888889	5.282667778	36.64444444	6.672953333	9.25	55.25	17.29	8.082	13.14	6.32	25.32	36.33	24.38	16.2	10.69	7.8	26.2	42.04	32.83	51.33	66.82	87.02	88.43	78.12	62.57	76.029	61.52	32.73	880.46	771.94	592.05	348.17	211.57	227.8	275.16	1964.18	915.73	1018.8	2259.55	6.74	5.44	9.43	5.21	8.86	4.59	8.18	4.43	11.21	4.86	10.79	3.35	9.28	4.21	10.78	5.37	13.6	6.01	9.94	4.23	12.2	5.98	0.0	15.2	22.4	119.4	53.8	15.8	18.6	148.8	253.8	80.2	4.2	0.0	9.01	10.51	62.92	22.12	4.46	7.08	66.86	114.56	39.14	0.0	6.96	4.55	1.3293	6.98	4.23	0.5586	5.15	2.94	1.506	3.65	0.74	1.5202	1.37	0.56	0.3111	1.09	0.48	0.106	1.57	0.57	0.2616	6.92	1.19	1.5556	3.48	0.49	1.2869	3.72	0.58	1.796	7.78	2.46	1.7819	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2	18/19
1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	20.0	8.0	10.0	1.0	0.0	17.0	8.0	10.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	808.0	19.39	841.0	17.28	1.0	0.0	2.2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	47.0	1.0	0.0	0.0	1.0	365.0	365.0	17.19148936	3.333429787	17.89361702	3.092017021	9.25	55.25	17.29	8.082	13.14	6.32	25.32	36.33	24.38	16.2	10.69	7.8	26.2	42.04	32.83	51.33	66.82	87.02	88.43	78.12	62.57	76.029	61.52	32.73	880.46	771.94	592.05	348.17	211.57	227.8	275.16	1964.18	915.73	1018.8	2259.55	6.74	5.44	9.43	5.21	8.86	4.59	8.18	4.43	11.21	4.86	10.79	3.35	9.28	4.21	10.78	5.37	13.6	6.01	9.94	4.23	12.2	5.98	0.0	15.2	22.4	119.4	53.8	15.8	18.6	148.8	253.8	80.2	4.2	0.0	9.01	10.51	62.92	22.12	4.46	7.08	66.86	114.56	39.14	0.0	6.96	4.55	1.3293	6.98	4.23	0.5586	5.15	2.94	1.506	3.65	0.74	1.5202	1.37	0.56	0.3111	1.09	0.48	0.106	1.57	0.57	0.2616	6.92	1.19	1.5556	3.48	0.49	1.2869	3.72	0.58	1.796	7.78	2.46	1.7819	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1	18/19
0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	20.0	8.0	10.0	1.0	0.0	17.0	8.0	10.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	517.0	20.35	537.0	17.28	1.0	0.0	3.3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	30.0	1.0	0.0	0.0	1.0	365.0	365.0	17.23333333	3.506983333	17.9	3.09312	9.25	55.25	17.29	8.082	13.14	6.32	25.32	36.33	24.38	16.2	10.69	7.8	26.2	42.04	32.83	51.33	66.82	87.02	88.43	78.12	62.57	76.029	61.52	32.73	880.46	771.94	592.05	348.17	211.57	227.8	275.16	1964.18	915.73	1018.8	2259.55	6.74	5.44	9.43	5.21	8.86	4.59	8.18	4.43	11.21	4.86	10.79	3.35	9.28	4.21	10.78	5.37	13.6	6.01	9.94	4.23	12.2	5.98	0.0	15.2	22.4	119.4	53.8	15.8	18.6	148.8	253.8	80.2	4.2	0.0	9.01	10.51	62.92	22.12	4.46	7.08	66.86	114.56	39.14	0.0	6.96	4.55	1.3293	6.98	4.23	0.5586	5.15	2.94	1.506	3.65	0.74	1.5202	1.37	0.56	0.3111	1.09	0.48	0.106	1.57	0.57	0.2616	6.92	1.19	1.5556	3.48	0.49	1.2869	3.72	0.58	1.796	7.78	2.46	1.7819	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1	18/19
1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	20.0	8.0	10.0	1.0	0.0	17.0	8.0	10.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1116.0	10.0	852.0	16.97	1.0	0.0	3.2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	47.0	1.0	0.0	0.0	1.0	362.0	363.0	23.74468085	2.374468085	18.12765957	3.07626383	9.25	55.25	17.29	8.082	13.14	6.32	25.32	36.33	24.38	16.2	10.69	7.8	26.2	42.04	32.83	51.33	66.82	87.02	88.43	78.12	62.57	76.029	61.52	32.73	880.46	771.94	592.05	348.17	211.57	227.8	275.16	1964.18	915.73	1018.8	2259.55	6.74	5.44	9.43	5.21	8.86	4.59	8.18	4.43	11.21	4.86	10.79	3.35	9.28	4.21	10.78	5.37	13.6	6.01	9.94	4.23	12.2	5.98	0.0	15.2	22.4	119.4	53.8	15.8	18.6	148.8	253.8	80.2	4.2	0.0	9.01	10.51	62.92	22.12	4.46	7.08	66.86	114.56	39.14	0.0	6.96	4.55	1.3293	6.98	4.23	0.5586	5.15	2.94	1.506	3.65	0.74	1.5202	1.37	0.56	0.3111	1.09	0.48	0.106	1.57	0.57	0.2616	6.92	1.19	1.5556	3.48	0.49	1.2869	3.72	0.58	1.796	7.78	2.46	1.7819	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1	18/19
0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	20.0	8.0	10.0	1.0	0.0	17.0	8.0	10.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	713.0	10.0	527.0	16.97	1.0	0.0	2.6	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	29.0	1.0	0.0	0.0	1.0	362.0	363.0	24.5862069	2.45862069	18.17241379	3.083858621	9.25	55.25	17.29	8.082	13.14	6.32	25.32	36.33	24.38	16.2	10.69	7.8	26.2	42.04	32.83	51.33	66.82	87.02	88.43	78.12	62.57	76.029	61.52	32.73	880.46	771.94	592.05	348.17	211.57	227.8	275.16	1964.18	915.73	1018.8	2259.55	6.74	5.44	9.43	5.21	8.86	4.59	8.18	4.43	11.21	4.86	10.79	3.35	9.28	4.21	10.78	5.37	13.6	6.01	9.94	4.23	12.2	5.98	0.0	15.2	22.4	119.4	53.8	15.8	18.6	148.8	253.8	80.2	4.2	0.0	9.01	10.51	62.92	22.12	4.46	7.08	66.86	114.56	39.14	0.0	6.96	4.55	1.3293	6.98	4.23	0.5586	5.15	2.94	1.506	3.65	0.74	1.5202	1.37	0.56	0.3111	1.09	0.48	0.106	1.57	0.57	0.2616	6.92	1.19	1.5556	3.48	0.49	1.2869	3.72	0.58	1.796	7.78	2.46	1.7819	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1	18/19
1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	20.0	8.0	10.0	1.0	0.0	17.0	8.0	10.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	587.0	17.07	1746.0	17.25	1.0	0.0	2.1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	118.0	1.0	0.0	0.0	1.0	339.0	339.0	4.974576271	0.8491601695	14.79661017	2.552415254	9.25	55.25	17.29	8.082	13.14	6.32	25.32	36.33	24.38	16.2	10.69	7.8	26.2	42.04	32.83	51.33	66.82	87.02	88.43	78.12	62.57	76.029	61.52	32.73	880.46	771.94	592.05	348.17	211.57	227.8	275.16	1964.18	915.73	1018.8	2259.55	6.74	5.44	9.43	5.21	8.86	4.59	8.18	4.43	11.21	4.86	10.79	3.35	9.28	4.21	10.78	5.37	13.6	6.01	9.94	4.23	12.2	5.98	0.0	15.2	22.4	119.4	53.8	15.8	18.6	148.8	253.8	80.2	4.2	0.0	9.01	10.51	62.92	22.12	4.46	7.08	66.86	114.56	39.14	0.0	6.96	4.55	1.3293	6.98	4.23	0.5586	5.15	2.94	1.506	3.65	0.74	1.5202	1.37	0.56	0.3111	1.09	0.48	0.106	1.57	0.57	0.2616	6.92	1.19	1.5556	3.48	0.49	1.2869	3.72	0.58	1.796	7.78	2.46	1.7819	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1	18/19
0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	20.0	8.0	10.0	1.0	0.0	17.0	8.0	10.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	5000.0	17.21	5251.0	17.34	1.0	0.0	2.2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	355.0	1.0	0.0	0.0	1.0	341.0	341.0	14.08450704	2.423943662	14.7915493	2.564854648	9.25	55.25	17.29	8.082	13.14	6.32	25.32	36.33	24.38	16.2	10.69	7.8	26.2	42.04	32.83	51.33	66.82	87.02	88.43	78.12	62.57	76.029	61.52	32.73	880.46	771.94	592.05	348.17	211.57	227.8	275.16	1964.18	915.73	1018.8	2259.55	6.74	5.44	9.43	5.21	8.86	4.59	8.18	4.43	11.21	4.86	10.79	3.35	9.28	4.21	10.78	5.37	13.6	6.01	9.94	4.23	12.2	5.98	0.0	15.2	22.4	119.4	53.8	15.8	18.6	148.8	253.8	80.2	4.2	0.0	9.01	10.51	62.92	22.12	4.46	7.08	66.86	114.56	39.14	0.0	6.96	4.55	1.3293	6.98	4.23	0.5586	5.15	2.94	1.506	3.65	0.74	1.5202	1.37	0.56	0.3111	1.09	0.48	0.106	1.57	0.57	0.2616	6.92	1.19	1.5556	3.48	0.49	1.2869	3.72	0.58	1.796	7.78	2.46	1.7819	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1	18/19
1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	24.0	6.0	12.0	1.0	0.0	17.0	8.0	10.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1469.0	18.52	598.0	21.32	1.0	0.0	2.6	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	38.0	1.0	0.0	0.0	1.0	344.0	344.0	38.65789474	7.159442105	15.73684211	3.355094737	9.25	55.25	17.29	8.082	13.14	6.32	25.32	36.33	24.38	16.2	10.69	7.8	26.2	42.04	32.83	51.33	66.82	87.02	88.43	78.12	62.57	76.029	61.52	32.73	880.46	771.94	592.05	348.17	211.57	227.8	275.16	1964.18	915.73	1018.8	2259.55	6.74	5.44	9.43	5.21	8.86	4.59	8.18	4.43	11.21	4.86	10.79	3.35	9.28	4.21	10.78	5.37	13.6	6.01	9.94	4.23	12.2	5.98	0.0	15.2	22.4	119.4	53.8	15.8	18.6	148.8	253.8	80.2	4.2	0.0	9.01	10.51	62.92	22.12	4.46	7.08	66.86	114.56	39.14	0.0	6.96	4.55	1.3293	6.98	4.23	0.5586	5.15	2.94	1.506	3.65	0.74	1.5202	1.37	0.56	0.3111	1.09	0.48	0.106	1.57	0.57	0.2616	6.92	1.19	1.5556	3.48	0.49	1.2869	3.72	0.58	1.796	7.78	2.46	1.7819	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2	18/19
0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	24.0	6.0	12.0	1.0	0.0	17.0	8.0	10.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	4648.0	21.63	5932.0	20.45	1.0	0.0	2.4	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	247.0	1.0	0.0	0.0	1.0	351.0	351.0	18.81781377	4.070293117	24.01619433	4.911311741	9.25	55.25	17.29	8.082	13.14	6.32	25.32	36.33	24.38	16.2	10.69	7.8	26.2	42.04	32.83	51.33	66.82	87.02	88.43	78.12	62.57	76.029	61.52	32.73	880.46	771.94	592.05	348.17	211.57	227.8	275.16	1964.18	915.73	1018.8	2259.55	6.74	5.44	9.43	5.21	8.86	4.59	8.18	4.43	11.21	4.86	10.79	3.35	9.28	4.21	10.78	5.37	13.6	6.01	9.94	4.23	12.2	5.98	0.0	15.2	22.4	119.4	53.8	15.8	18.6	148.8	253.8	80.2	4.2	0.0	9.01	10.51	62.92	22.12	4.46	7.08	66.86	114.56	39.14	0.0	6.96	4.55	1.3293	6.98	4.23	0.5586	5.15	2.94	1.506	3.65	0.74	1.5202	1.37	0.56	0.3111	1.09	0.48	0.106	1.57	0.57	0.2616	6.92	1.19	1.5556	3.48	0.49	1.2869	3.72	0.58	1.796	7.78	2.46	1.7819	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1	18/19
